EmoVal	Freq	WORD	WORD_LOWER	WORD_CLASS	EMO_MEAN	EMO_STD	AROUSAL_MEAN	AROUSAL_STD	IMAGE_MEAN	IMAGE_STD	LETTERS	PHONEMES	SYLLABLES	Ftot/1MIL	N	FN	HFN	FHFN	BIGmean(TOKEN)	ACCENT
NEG	NF	GESINDEL	gesindel	N	-1,4	0,7	3,1	1,1	3,8	1,4	8	8	3	1,2	0	0,0	0	0,0	374205,1	2
POS	HF	GESPRÄCH	gespräch	N	1,4	1,0	2,7	0,9	5,0	1,7	8	7	2	293,8	0	0,0	0	0,0	270046,4	2
POS	HF	GESTALTEN	gestalten	V	1,4	0,9	2,1	1,0	4,1	1,8	9	9	3	54,0	0	100,0	0	0,0	286173,8	2
POS	HF	GESTALTUNG	gestaltung	N	1,1	1,0	2,5	1,2	3,2	1,4	10	9	3	34,2	0	0,0	0	0,0	178528,8	2
NEG	NF	GESTANK	gestank	N	-2,1	0,7	3,6	0,9	3,6	2,2	7	7	2	2,8	0	0,0	0	0,0	174584,7	2
POS	HF	GESTE	geste	N	1,1	0,8	2,1	0,8	3,3	1,5	5	5	2	16,0	2	31,5	1	31,0	244720,8	1
NEG	HF	GESTEHEN	gestehen	V	-0,1	1,3	3,1	1,4	3,1	1,7	8	7	3	35,3	1	354,8	1	354,8	333663,7	2
POS	HF	GESUND	gesund	A	2,7	0,5	1,6	0,8	2,8	1,7	6	6	2	48,2	0	0,0	0	0,0	243075,6	2
POS	HF	GESUNDHEIT	gesundheit	N	2,0	1,2	2,2	1,2	3,3	1,4	10	9	3	32,8	0	0,0	0	0,0	253319,8	2
NEG	HF	GEWALT	gewalt	N	-2,7	0,6	4,4	0,7	3,5	1,7	6	6	2	125,7	1	37,8	0	0,0	118418,2	2
NEG	NF	GEWEIH	geweih	N	0,1	1,4	2,6	1,3	6,0	1,3	6	4	2	0,5	1	0,8	1	0,8	235817,0	2
NEG	HF	GEWICHT	gewicht	N	-1,0	1,3	3,3	1,4	4,4	1,9	7	6	2	46,0	3	354,2	2	309,7	271361,7	2
POS	HF	GEWINN	gewinn	N	2,1	1,0	3,9	1,0	3,1	1,6	6	5	2	82,7	0	0,0	0	0,0	224313,6	2
POS	HF	GEWINNEN	gewinnen	V	1,7	1,1	3,2	1,4	4,8	2,0	8	7	3	291,7	2	16,0	0	0,0	334012,0	2
POS	HF	GEWISSEN	gewissen	N	0,7	1,1	3,3	1,3	2,0	1,1	8	7	3	31,3	0	0,0	0	0,0	289717,1	2
POS	HF	GEWITTER	gewitter	N	0,6	1,3	3,6	1,1	6,8	0,4	8	7	3	12,3	0	0,0	0	0,0	350090,7	2
NEG	NF	GHETTO	ghetto	N	-1,7	0,8	4,1	1,0	5,9	1,1	6	4	2	1,0	0	0,0	0	0,0	73490,8	1
NEG	NF	GIEBEL	giebel	N	0,2	0,6	2,2	0,9	4,4	1,7	6	5	2	1,2	0	0,0	0	0,0	175136,8	1
NEG	NF	GIERIG	gierig	A	-1,5	0,7	3,9	0,8	4,3	0,9	6	5	2	3,2	2	2,0	0	0,0	399395,4	1
NEG	NF	GIFT	gift	N	-2,5	0,7	4,0	1,0	4,0	1,4	4	4	1	9,7	1	6,0	0	0,0	23505,3	1
NEG	NF	GIFTGAS	giftgas	N	-3,0	0,0	4,2	1,0	3,8	2,2	7	7	2	1,0	0	0,0	0	0,0	26207,7	1
POS	NF	GIGANT	gigant	N	0,4	1,5	3,8	1,0	3,8	1,9	6	6	2	2,8	0	0,0	0	0,0	100019,0	1
POS	NF	GIRAFFE	giraffe	N	1,4	1,3	2,8	1,2	6,2	1,4	7	6	3	3,0	0	0,0	0	0,0	50472,5	2
POS	NF	GIRLANDE	girlande	N	1,4	1,1	2,9	1,4	5,4	1,5	8	8	3	1,3	0	0,0	0	0,0	239485,9	2
POS	NF	GITARRE	gitarre	N	1,9	1,2	3,0	1,4	6,1	1,1	7	6	3	2,7	0	0,0	0	0,0	108545,7	2
NEG	NF	GITTER	gitter	N	-0,7	0,7	2,6	1,0	6,3	0,9	6	5	2	5,7	2	36,0	2	36,0	404390,6	1
POS	HF	GLANZ	glanz	N	1,8	0,6	2,6	1,2	5,7	0,9	5	5	1	19,3	0	0,0	0	0,0	96817,8	1
POS	HF	GLAS	glas	N	0,6	1,0	1,8	0,8	5,6	1,5	4	4	1	71,5	1	23,5	0	0,0	56329,7	1
POS	HF	GLAUBE	glaube	N	0,8	1,1	3,1	1,2	2,2	1,3	6	5	2	43,5	0	0,0	0	0,0	144439,2	1
POS	HF	GLAUBEN	glauben	V	1,1	1,6	2,6	1,3	4,0	1,9	7	6	2	492,3	1	1,2	0	0,0	292735,3	1
POS	NF	GLOBUS	globus	N	0,9	1,3	2,3	1,3	5,9	1,4	6	6	2	3,7	0	0,0	0	0,0	33978,4	1
POS	NF	GLOCKE	glocke	N	0,6	1,3	2,4	1,0	5,7	1,6	6	5	2	0,0	2	0,0	0	0,0	36843,8	1
POS	HF	GLÜCK	glück	N	2,6	0,7	2,9	1,5	3,8	1,9	5	4	1	94,5	0	0,0	0	0,0	27434,0	1
POS	NF	GLUT	glut	N	0,5	0,7	3,1	1,2	6,2	1,0	4	4	1	3,3	2	57,2	2	57,2	37374,7	1
POS	NF	GNADE	gnade	N	1,0	1,1	2,3	1,0	2,0	0,9	5	5	2	9,5	0	0,0	0	0,0	259241,3	1
POS	HF	GOLD	gold	N	1,4	0,7	2,5	1,0	6,3	1,3	4	4	1	47,7	4	216,7	1	200,7	32559,0	1
POS	HF	GOTT	gott	N	1,5	1,2	2,5	1,3	3,4	2,2	4	3	1	172,7	3	4,2	0	0,0	19534,7	1
NEG	HF	GRAB	grab	N	-2,3	0,8	3,8	1,3	6,1	0,8	4	4	1	43,7	9	297,2	2	214,2	90095,0	1
NEG	NF	GRANATE	granate	N	-2,5	0,7	4,1	1,2	5,9	1,5	7	7	3	2,2	0	0,0	0	0,0	134138,3	2
POS	NF	GRANDIOS	grandios	A	2,2	0,6	3,4	1,2	2,9	1,9	8	8	3	5,8	0	0,0	0	0,0	119954,0	3
POS	HF	GRAS	gras	N	0,8	1,3	1,6	0,8	5,8	1,1	4	4	1	23,5	10	366,5	5	361,7	67281,3	1
POS	NF	GRATIS	gratis	A	1,5	1,1	2,6	1,2	2,1	1,4	6	6	2	6,0	0	0,0	0	0,0	98276,2	1
NEG	HF	GRAUSAM	grausam	A	-2,2	0,8	3,9	1,3	3,8	1,8	7	6	2	18,7	0	0,0	0	0,0	93673,8	1
NEG	HF	GREIFEN	greifen	V	0,1	1,0	2,1	1,1	4,7	1,9	7	6	2	103,0	1	0,5	0	0,0	336633,2	1
NEG	HF	GRENZE	grenze	N	-0,2	0,6	3,0	1,2	5,8	1,2	6	6	2	189,3	0	0,0	0	0,0	281969,0	1
NEG	NF	GREUEL	greuel	N	-2,2	0,7	3,9	1,3	2,6	1,3	6	5	2	2,8	0	0,0	0	0,0	99826,0	1
POS	NF	GRINSEN	grinsen	V	0,9	1,0	3,2	1,3	5,9	0,8	7	7	2	10,7	0	0,0	0	0,0	358052,8	1
NEG	HF	GROßMACHT	großmacht	N	-1,9	1,2	3,7	1,0	4,5	1,8	9	8	2	32,3	0	0,0	0	0,0	141388,4	1
NEG	HF	GRUBE	grube	N	-1,0	0,8	2,5	0,9	4,6	1,4	5	5	2	19,7	1	0,0	0	0,0	119982,3	1
POS	HF	GRUND	grund	N	0,5	1,0	2,3	1,2	1,7	1,0	5	5	1	437,3	0	0,0	0	0,0	202457,0	1
POS	HF	GRÜNDEN	gründen	V	1,0	0,8	2,3	1,0	2,3	1,2	7	7	2	61,7	1	8,0	0	0,0	583041,8	1
POS	HF	GRUNDLAGE	grundlage	N	0,6	1,0	2,2	0,8	2,0	1,5	9	9	3	119,7	0	0,0	0	0,0	161067,0	1
POS	HF	GRUNDSTÜCK	grundstück	N	0,8	1,1	2,0	1,0	5,7	1,5	10	9	2	33,2	0	48,0	0	0,0	151183,9	1
POS	HF	GRÜNDUNG	gründung	N	0,7	0,9	2,5	1,3	2,7	1,7	8	7	2	46,7	0	0,0	0	0,0	196139,2	1
POS	HF	GRUPPE	gruppe	N	0,5	0,8	2,4	0,7	3,4	1,3	6	5	2	199,2	3	75,2	0	0,0	26969,4	1
NEG	NF	GRUSELIG	gruselig	A	-1,5	1,4	3,7	1,0	4,0	1,3	8	8	3	0,7	0	0,0	0	0,0	133125,7	1
POS	HF	GRUß	gruß	N	1,4	1,1	1,7	1,1	4,4	1,9	4	4	1	35,3	2	1756,7	1	1756,7	48055,8	1
POS	NF	GUMMI	gummi	N	0,5	0,8	2,3	0,8	4,9	1,6	5	4	2	5,3	0	0,0	0	0,0	56748,3	1
NEG	NF	GURGEL	gurgel	N	-1,5	0,9	2,7	1,1	4,2	1,9	6	6	2	0,8	0	0,0	0	0,0	115190,2	1
POS	NF	GURKE	gurke	N	0,8	0,9	1,6	0,8	6,2	1,1	5	5	2	2,5	0	0,0	0	0,0	49399,3	1
POS	NF	GURT	gurt	N	0,5	1,2	2,0	0,9	5,2	1,7	4	4	1	2,0	1	0,0	0	0,0	55258,0	1
NEG	NF	GÜRTEL	gürtel	N	-0,1	1,3	2,2	1,1	5,6	1,6	6	6	2	7,0	0	0,0	0	0,0	161839,0	1
POS	NF	GUTARTIG	gutartig	A	2,0	0,9	1,9	1,0	2,4	1,1	8	8	3	0,7	0	0,0	0	0,0	77181,0	1
POS	NF	GUTTUN	guttun	V	2,0	0,7	1,6	0,9	2,4	1,6	6	6	2	1,7	0	0,0	0	0,0	108594,8	1
NEG	NF	HABGIER	habgier	N	-1,7	0,7	3,7	0,8	3,6	1,5	7	6	2	0,8	0	0,0	0	0,0	343764,7	1
POS	HF	HAFEN	hafen	N	1,2	0,7	2,0	1,2	5,5	1,3	5	5	2	45,5	5	9970,3	1	9923,8	321040,0	1
POS	HF	HAFER	hafer	N	0,8	0,7	1,5	0,8	4,7	1,9	5	5	2	18,8	3	51,0	1	45,5	434375,8	1
NEG	NF	HAFTUNG	haftung	N	-0,9	0,3	2,8	1,4	1,9	0,8	7	6	2	7,8	1	105,0	1	105,0	140214,0	1
NEG	NF	HAGEL	hagel	N	-1,1	1,0	3,0	1,2	5,2	1,4	5	5	2	1,8	5	41,2	4	41,2	167326,3	1
POS	HF	HAHN	hahn	N	0,4	1,2	2,2	1,1	6,1	1,3	4	3	1	13,7	8	126,5	2	100,8	77466,3	1
NEG	NF	HAI	hai	N	-0,5	1,0	3,3	1,2	6,7	0,5	3	2	1	1,7	5	477,7	4	476,8	74381,0	1
NEG	NF	HALBTOT	halbtot	A	-2,0	0,8	2,8	1,4	3,9	1,1	7	7	2	0,5	1	1,0	1	1,0	60626,5	1
NEG	HF	HALLE	halle	N	0,2	0,8	2,1	0,8	4,9	1,5	5	4	2	37,2	7	81,5	0	0,0	148927,0	1
NEG	NF	HALUNKE	halunke	N	-1,4	0,7	3,5	0,9	4,7	1,3	7	7	3	1,8	0	0,0	0	0,0	136198,7	2
NEG	HF	HAMMER	hammer	N	-0,3	1,4	3,0	1,2	6,1	1,1	6	5	2	12,3	4	54,2	1	43,5	371749,6	1
POS	NF	HAMSTER	hamster	N	0,9	1,4	2,4	1,2	5,8	1,7	7	7	2	0,5	0	0,0	0	0,0	362341,2	1
POS	HF	HAND	hand	N	1,2	1,1	1,8	0,7	6,9	0,3	4	4	1	471,7	10	1262,2	1	843,8	234055,0	1
NEG	NF	HANDIKAP	handikap	N	-1,3	1,1	3,1	0,9	3,6	1,7	8	8	3	1,7	1	0,2	0	0,0	120804,0	1
NEG	NF	HANF	hanf	N	-0,3	1,3	2,3	0,8	5,4	1,7	4	4	1	0,8	3	624,0	3	624,0	134280,0	1
NEG	HF	HÄNGEN	hängen	V	-0,8	1,1	2,5	1,2	4,5	2,0	6	5	2	141,7	2	28,5	0	0,0	512272,7	1
NEG	NF	HANTEL	hantel	N	-0,3	1,3	2,5	1,1	5,8	1,2	6	6	2	0,7	3	143,0	2	143,0	180915,2	1
POS	NF	HARFE	harfe	N	1,5	1,3	1,5	0,8	5,8	1,2	5	5	2	0,8	1	1,5	1	1,5	84816,5	1
POS	NF	HARMONIE	harmonie	N	2,5	0,7	1,8	1,2	3,4	1,1	8	7	3	9,5	0	0,0	0	0,0	118094,3	3
POS	HF	HASE	hase	N	1,6	1,4	2,8	1,4	6,2	1,1	4	4	2	12,0	9	76,0	2	58,2	172721,0	1
NEG	HF	HASSEN	hassen	V	-2,5	0,7	4,4	0,8	3,7	1,7	6	5	2	15,2	9	6642,0	5	5577,0	325453,2	1
NEG	NF	HAUBE	haube	N	-0,1	1,0	2,2	1,0	4,1	1,4	5	4	2	2,7	2	15,3	1	12,7	187295,0	1
POS	HF	HAUS	haus	N	1,3	0,9	1,8	1,0	6,8	0,4	4	3	1	333,3	9	261,5	0	0,0	153317,0	1
NEG	HF	HAUSFRAU	hausfrau	N	0,0	1,2	2,3	1,1	5,9	0,8	8	6	2	27,7	0	0,0	0	0,0	120303,9	1
NEG	HF	HAUSHALT	haushalt	N	-0,1	1,0	2,1	0,8	5,0	1,3	8	7	2	40,3	0	0,0	0	0,0	116778,7	1
POS	NF	HAUSTIER	haustier	N	1,2	0,9	2,2	0,9	5,8	1,4	8	6	2	1,7	0	0,0	0	0,0	367999,1	1
POS	HF	HEBEL	hebel	N	0,4	0,6	2,3	1,0	4,5	1,8	5	5	2	14,5	4	140,5	2	137,5	197712,8	1
NEG	HF	HEBEN	heben	V	0,0	0,7	2,1	1,0	4,2	1,9	5	5	2	114,2	12	13242,5	5	13210,7	420493,5	1
POS	NF	HEFE	hefe	N	0,3	0,7	1,8	0,7	4,4	2,0	4	4	2	0,8	3	29,3	2	29,3	105550,3	1
NEG	NF	HEHLEREI	hehlerei	N	-1,4	0,7	3,4	1,1	3,0	1,9	8	6	3	0,8	0	0,0	0	0,0	413181,6	3
POS	HF	HEIDE	heide	N	1,0	1,4	1,6	0,7	4,5	1,9	5	4	2	18,3	4	807,5	1	782,5	453362,0	1
POS	NF	HEILFROH	heilfroh	A	2,2	0,8	2,3	1,0	2,8	1,8	8	6	2	0,8	0	0,0	0	0,0	146145,4	1
POS	NF	HEILUNG	heilung	N	2,6	0,5	2,4	1,3	3,2	1,4	7	5	2	8,3	3	28,3	2	28,3	251765,8	1
POS	HF	HEIMAT	heimat	N	1,7	0,9	1,8	0,8	4,0	1,9	6	5	2	62,8	1	14,0	0	0,0	205833,4	1
POS	NF	HEIMKEHR	heimkehr	N	1,2	0,9	2,7	1,0	4,1	0,9	8	6	2	10,0	0	0,0	0	0,0	165195,6	1
POS	HF	HEIRAT	heirat	N	1,1	1,7	3,3	1,2	4,8	1,7	6	5	2	14,0	2	70,5	1	62,8	216154,2	1
POS	HF	HEIRATEN	heiraten	V	1,4	1,3	3,8	1,3	6,1	1,6	8	7	3	66,3	0	0,0	0	0,0	340604,3	1
POS	HF	HEIßEN	heißen	V	0,6	0,8	2,1	0,8	1,9	1,3	6	5	2	510,2	5	169,7	0	0,0	383893,8	1
POS	HF	HEITER	heiter	A	1,8	0,4	2,7	1,3	4,7	1,3	6	5	2	42,8	7	2498,0	5	1534,0	564033,2	1
POS	NF	HEIZUNG	heizung	N	1,1	1,3	1,8	1,1	5,1	1,8	7	5	2	10,3	2	9,3	0	0,0	256768,2	1
POS	HF	HELD	held	N	2,1	0,9	3,5	0,9	4,9	0,8	4	4	1	43,3	8	406,8	3	357,8	128285,0	1
POS	HF	HELFEN	helfen	V	2,0	0,9	3,1	1,0	4,8	1,6	6	6	2	204,2	1	22,3	0	0,0	295534,4	1
POS	HF	HELFER	helfer	N	1,9	1,1	2,4	1,0	3,4	1,5	6	6	2	22,3	2	205,0	1	204,2	386203,0	1
POS	HF	HEMD	hemd	N	0,7	1,0	2,0	1,0	6,2	0,9	4	4	1	25,0	2	60,7	1	43,3	87613,7	1
NEG	NF	HEMMNIS	hemmnis	N	-1,7	0,8	3,0	0,8	2,6	1,2	7	6	2	3,7	0	0,0	0	0,0	96387,2	1
NEG	NF	HENKER	henker	N	-2,4	0,7	4,2	1,1	4,8	1,7	6	6	2	4,7	5	14,0	1	7,0	568596,4	1
POS	NF	HENNE	henne	N	0,3	1,0	2,1	0,8	5,4	1,5	5	4	2	6,0	4	4,3	0	0,0	386156,5	1
POS	HF	HERBST	herbst	N	1,1	0,7	1,7	0,7	5,8	1,0	6	6	1	52,2	0	0,0	0	0,0	396119,2	1
POS	HF	HERD	herd	N	0,9	0,9	2,6	1,2	5,7	1,4	4	4	1	17,3	5	920,3	4	910,5	601768,7	1
POS	NF	HERDE	herde	N	0,4	1,0	2,4	1,1	4,0	1,5	5	5	2	9,8	3	32,2	2	30,0	685436,0	1
NEG	NF	HERING	hering	N	-0,1	1,1	2,2	0,9	5,2	1,8	6	5	2	7,2	1	154,8	1	154,8	513642,4	1
POS	NF	HEROISCH	heroisch	A	0,7	1,7	2,9	1,4	3,8	1,1	8	6	3	4,3	1	10,0	1	10,0	415746,9	2
NEG	HF	HERR	herr	N	-0,3	1,6	2,6	1,0	5,2	1,5	4	3	1	692,0	4	195,5	0	0,0	577496,3	1
NEG	HF	HERRSCHAFT	herrschaft	N	-1,9	1,0	3,2	1,3	3,9	1,9	10	7	2	60,3	0	0,0	0	0,0	336383,3	1
NEG	HF	HERRSCHEN	herrschen	V	-1,9	1,1	3,3	1,0	4,0	1,7	9	6	2	68,2	0	49,0	0	0,0	508054,0	1
POS	HF	HERSTELLEN	herstellen	V	0,7	0,7	2,1	1,1	3,5	1,5	10	9	3	73,3	0	104,0	0	0,0	416493,8	1
POS	HF	HERZ	herz	N	2,3	1,1	3,3	1,4	6,4	0,9	4	4	1	150,2	5	733,8	1	692,0	577730,7	1
NEG	NF	HERZLOS	herzlos	A	-2,5	0,5	2,3	1,3	3,8	1,9	7	7	2	0,8	0	0,0	0	0,0	296028,5	1
NEG	NF	HETZEN	hetzen	V	-1,4	0,5	3,9	1,0	5,0	1,6	6	5	2	9,2	11	2284,0	3	2208,0	292179,8	1
NEG	NF	HETZER	hetzer	N	-2,0	1,0	3,8	0,8	3,0	2,1	6	5	2	0,7	5	17,5	4	17,5	382848,4	1
NEG	NF	HEUCHELN	heucheln	V	-1,9	0,7	3,9	0,8	3,4	1,8	8	6	2	2,3	1	1,0	0	0,0	211851,6	1
NEG	NF	HEULEN	heulen	V	-1,7	0,8	3,9	1,1	5,3	1,4	6	5	2	7,2	4	74,0	1	70,0	300009,0	1
NEG	NF	HEXE	hexe	N	-0,7	0,8	3,1	1,2	6,8	0,4	4	5	2	6,0	3	1,2	0	0,0	76041,0	1
POS	HF	HILFE	hilfe	N	1,3	1,1	3,0	1,2	3,1	1,6	5	5	2	214,8	0	0,0	0	0,0	44046,8	1
NEG	HF	HILFLOS	hilflos	A	-1,8	0,9	4,0	0,8	3,3	1,6	7	7	2	15,0	0	0,0	0	0,0	26293,0	1
POS	NF	HIMBEERE	himbeere	N	2,0	0,9	2,5	1,3	6,4	1,1	8	7	3	2,5	0	0,0	0	0,0	310878,6	1
POS	HF	HIMMEL	himmel	N	2,3	0,9	1,7	1,0	5,8	1,5	6	5	2	80,7	3	3,0	0	0,0	78780,6	1
POS	HF	HINWEIS	hinweis	N	0,5	0,8	2,5	1,1	2,6	0,9	7	6	2	78,0	0	0,0	0	0,0	266243,3	1
POS	NF	HIRSCH	hirsch	N	0,7	1,5	2,9	1,1	6,1	0,9	6	4	1	8,0	3	2,3	0	0,0	233536,8	1
POS	NF	HIRSE	hirse	N	0,4	0,9	1,6	0,8	4,2	1,9	5	5	2	1,3	1	2,8	1	2,8	123352,3	1
POS	NF	HIRTE	hirte	N	0,9	1,1	2,2	1,0	5,2	1,2	5	5	2	2,8	2	19,3	1	18,0	108900,8	1
NEG	HF	HITZE	hitze	N	-0,8	1,5	3,8	0,8	3,9	2,0	5	4	2	16,5	3	2,0	0	0,0	95018,5	1
POS	NF	HOBBY	hobby	N	2,2	0,6	2,9	1,0	3,4	1,1	5	4	2	6,8	1	0,7	0	0,0	11425,0	1
POS	NF	HOBEL	hobel	N	0,3	0,7	2,1	0,9	4,1	1,8	5	5	2	1,7	4	137,0	3	136,7	138378,3	1
NEG	NF	HOCHMUT	hochmut	N	-1,4	0,5	3,3	1,0	3,3	1,9	7	6	2	3,2	0	0,0	0	0,0	155025,5	1
POS	HF	HOCHSCHULE	hochschule	N	0,8	1,1	3,4	1,2	5,3	1,6	10	7	3	78,8	0	0,0	0	0,0	227665,6	1
POS	HF	HOCHZEIT	hochzeit	N	1,0	1,3	3,5	1,1	6,2	0,8	8	6	2	19,0	0	0,0	0	0,0	249932,7	1
NEG	NF	HOCKER	hocker	N	0,1	0,7	2,0	1,0	5,4	1,5	6	5	2	0,0	5	13,0	1	13,0	330094,0	1
POS	HF	HOFFEN	hoffen	V	1,6	1,2	2,4	1,1	3,0	1,8	6	5	2	111,3	1	0,8	0	0,0	234484,4	1
POS	HF	HOFFNUNG	hoffnung	N	2,2	1,1	2,6	1,3	2,0	1,2	8	6	2	100,0	0	0,0	0	0,0	99153,9	1
POS	HF	HÖHE	höhe	N	0,5	1,4	3,3	1,3	5,1	1,8	4	3	2	165,0	0	0,0	0	0,0	223222,0	1
POS	HF	HÖHEPUNKT	höhepunkt	N	1,7	1,1	4,1	1,1	4,5	1,9	9	8	3	39,0	0	0,0	0	0,0	115141,3	1
NEG	HF	HOLEN	holen	V	0,2	0,8	2,0	1,0	2,7	1,6	5	5	2	119,3	1	0,0	0	0,0	326815,3	1
POS	NF	HONIG	honig	N	1,8	0,8	1,6	0,8	5,7	1,4	5	5	2	8,0	1	0,0	0	0,0	97609,5	1
NEG	NF	HORDE	horde	N	-1,2	0,8	3,2	1,1	3,5	1,7	5	5	2	2,2	3	21,5	2	21,5	291065,0	1
NEG	NF	HORMON	hormon	N	0,2	0,9	3,3	0,9	2,3	1,3	6	6	2	2,7	0	0,0	0	0,0	62805,8	2
NEG	NF	HORNISSE	hornisse	N	-1,9	1,0	3,7	1,1	5,3	1,4	8	7	3	0,7	0	0,0	0	0,0	120639,9	2
NEG	NF	HOROSKOP	horoskop	N	-0,1	1,4	2,9	1,2	3,7	1,7	8	8	3	2,8	0	0,0	0	0,0	37632,9	3
NEG	NF	HORROR	horror	N	-2,2	0,8	4,4	0,8	3,6	1,8	6	5	2	0,5	0	0,0	0	0,0	62027,6	1
POS	HF	HOSE	hose	N	0,8	1,2	2,0	1,1	5,6	1,7	4	4	2	23,0	5	34,5	0	0,0	123690,3	1
POS	HF	HOTEL	hotel	N	1,2	1,0	2,5	1,1	5,5	1,2	5	5	2	116,7	2	3,0	0	0,0	114909,5	2
NEG	HF	HUHN	huhn	N	-0,1	1,2	2,4	1,1	5,9	1,4	4	3	1	13,5	2	16,2	1	13,7	21219,3	1
POS	NF	HUMAN	human	A	1,9	0,7	2,1	0,9	2,7	1,0	5	5	2	4,5	0	0,0	0	0,0	95436,0	2
NEG	NF	HUMMER	hummer	N	-0,1	1,5	2,6	1,4	5,5	1,3	6	5	2	3,2	4	68,7	3	68,7	346403,0	1
POS	HF	HUMOR	humor	N	2,2	0,7	3,8	0,7	3,1	1,8	5	5	2	12,0	2	3,7	0	0,0	46894,0	2
NEG	NF	HUMORLOS	humorlos	A	-2,1	0,7	2,3	1,6	3,3	1,5	8	8	3	1,2	0	0,0	0	0,0	37166,0	2
NEG	HF	HUNGER	hunger	N	-0,6	1,6	3,6	1,2	3,4	1,7	6	5	2	17,0	1	1,3	0	0,0	479484,6	1
NEG	NF	HUPE	hupe	N	-0,8	1,2	3,5	0,9	4,5	1,7	4	4	2	2,7	3	7,2	1	5,5	15482,3	1
NEG	NF	HURE	hure	N	-1,3	1,5	3,8	1,1	6,0	1,1	4	4	2	1,7	2	2,8	1	2,7	107206,7	1
NEG	NF	HYPNOSE	hypnose	N	0,0	1,1	3,2	1,2	3,8	1,4	7	7	3	0,8	0	0,0	0	0,0	62983,7	2
NEG	HF	HYPOTHEK	hypothek	N	-1,6	0,8	3,1	1,3	1,8	0,8	8	7	3	15,7	0	0,0	0	0,0	42235,7	3
POS	NF	IDEELL	ideell	A	1,2	0,8	2,5	1,0	2,0	0,9	6	5	3	4,7	0	0,0	0	0,0	247564,2	3
NEG	NF	IDIOT	idiot	N	-2,0	0,8	3,2	1,2	3,1	1,6	5	5	3	3,5	1	0,3	0	0,0	38974,0	3
POS	NF	IDYLLE	idylle	N	2,5	0,7	1,8	1,1	5,3	0,7	6	5	3	1,5	0	0,0	0	0,0	63765,8	2
POS	NF	IGEL	igel	N	0,7	1,1	2,6	1,1	5,8	1,4	4	4	2	6,2	1	0,0	0	0,0	187247,7	1
POS	NF	IGLU	iglu	N	0,6	1,4	2,7	1,3	5,8	1,3	4	4	2	0,2	0	0,0	0	0,0	55610,3	1
NEG	HF	ILLEGAL	illegal	A	-2,0	0,7	3,5	1,2	1,8	0,7	7	6	3	15,5	0	0,0	0	0,0	101012,0	1
POS	NF	IMKER	imker	N	1,0	0,9	2,2	1,0	5,2	1,4	5	5	2	0,8	1	1152,5	1	1152,5	395352,8	1
NEG	NF	IMPFUNG	impfung	N	-0,1	1,1	2,8	1,4	5,0	1,8	7	5	2	2,7	0	0,0	0	0,0	106720,3	1
POS	HF	IMPORT	import	N	0,6	0,8	1,8	0,9	2,2	1,4	6	6	2	24,5	0	0,0	0	0,0	47478,4	2
POS	HF	IMPULS	impuls	N	1,0	0,7	3,6	1,3	2,9	2,0	6	6	2	20,8	0	0,0	0	0,0	22499,8	2
NEG	HF	INDUSTRIE	industrie	N	-0,6	1,1	2,5	0,9	5,3	1,7	9	8	3	162,8	0	0,0	0	0,0	211657,4	3
NEG	NF	INFERNO	inferno	N	-1,8	1,1	4,3	1,0	6,1	1,3	7	7	3	1,2	0	0,0	0	0,0	372643,0	2
NEG	HF	INHALT	inhalt	N	0,0	0,5	2,3	0,9	2,7	0,9	6	6	2	66,8	1	1,7	0	0,0	186892,8	1
POS	HF	INITIATIVE	initiative	N	1,4	1,1	3,3	1,1	2,7	1,4	10	10	6	71,5	0	0,0	0	0,0	146017,8	5
NEG	NF	INSEKT	insekt	N	-0,5	1,3	3,0	1,2	5,4	1,2	6	6	2	6,3	1	0,3	0	0,0	205555,2	2
POS	HF	INSEL	insel	N	2,1	0,8	2,2	1,2	6,0	1,1	5	5	2	70,3	0	0,0	0	0,0	280635,3	1
POS	NF	INSTINKT	instinkt	N	0,7	0,8	3,5	0,8	2,3	1,4	8	8	2	7,2	0	0,0	0	0,0	232263,9	2
POS	HF	INSTRUMENT	instrument	N	1,2	1,5	3,3	1,4	5,9	1,4	10	10	3	36,3	0	0,0	0	0,0	257649,8	3
POS	HF	INTENSIV	intensiv	A	1,0	0,7	3,9	0,9	2,4	0,9	8	8	3	35,2	0	0,0	0	0,0	320045,9	3
POS	HF	INTERESSE	interesse	N	1,6	1,0	3,2	0,9	3,2	1,9	9	8	4	263,2	0	0,0	0	0,0	406009,1	3
POS	NF	INTIM	intim	A	1,3	0,7	3,8	1,0	3,9	1,2	5	5	2	7,0	0	0,0	0	0,0	206218,8	2
NEG	NF	INTRIGE	intrige	N	-2,2	0,4	3,9	1,0	3,1	1,5	7	7	3	3,5	0	0,0	0	0,0	209831,2	2
NEG	HF	IRRE	irre	A	-1,5	0,9	3,8	0,9	3,2	1,6	4	3	2	13,2	1	4223,0	1	4223,0	100483,7	1
NEG	NF	IRRLEHRE	irrlehre	N	-1,6	1,0	3,3	1,1	1,8	0,7	8	6	3	0,7	0	0,0	0	0,0	102114,7	1
NEG	NF	IRRSINN	irrsinn	N	-2,1	1,0	4,1	0,7	2,8	1,6	7	5	2	2,8	0	0,0	0	0,0	163434,5	1
